ggap,Ikir_coef,cm,K_o,I_app,Vm_0,Vm_1,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8,Vm_9,Vm_10,Vm_11,Vm_12,Vm_13,Vm_14,Vm_15,Vm_16,Vm_17,Vm_18,Vm_19,Vm_20,Vm_21,Vm_22,Vm_23,Vm_24,Vm_25,Vm_26,Vm_27,Vm_28,Vm_29,Vm_30,Vm_31,Vm_32,Vm_33,Vm_34,Vm_35,Vm_36,Vm_37,Vm_38,Vm_39,Vm_40,Vm_41,Vm_42,Vm_43,Vm_44,Vm_45,Vm_46,Vm_47,Vm_48,Vm_49,Vm_50,Vm_51,Vm_52,Vm_53,Vm_54,Vm_55,Vm_56,Vm_57,Vm_58,Vm_59,Vm_60,Vm_61,Vm_62,Vm_63,Vm_64,Vm_65,Vm_66,Vm_67,Vm_68,Vm_69,Vm_70,Vm_71,Vm_72,Vm_73,Vm_74,Vm_75,Vm_76,Vm_77,Vm_78,Vm_79,Vm_80,Vm_81,Vm_82,Vm_83,Vm_84,Vm_85,Vm_86,Vm_87,Vm_88,Vm_89,Vm_90,Vm_91,Vm_92,Vm_93,Vm_94,Vm_95,Vm_96,Vm_97,Vm_98,Vm_99,Vm_100,Vm_101,Vm_102,Vm_103,Vm_104,Vm_105,Vm_106,Vm_107,Vm_108,Vm_109,Vm_110,Vm_111,Vm_112,Vm_113,Vm_114,Vm_115,Vm_116,Vm_117,Vm_118,Vm_119,Vm_120,Vm_121,Vm_122,Vm_123,Vm_124,Vm_125,Vm_126,Vm_127,Vm_128,Vm_129,Vm_130,Vm_131,Vm_132,Vm_133,Vm_134,Vm_135,Vm_136,Vm_137,Vm_138,Vm_139,Vm_140,Vm_141,Vm_142,Vm_143,Vm_144,Vm_145,Vm_146,Vm_147,Vm_148,Vm_149,Vm_150,Vm_151,Vm_152,Vm_153,Vm_154,Vm_155,Vm_156,Vm_157,Vm_158,Vm_159,Vm_160,Vm_161,Vm_162,Vm_163,Vm_164,Vm_165,Vm_166,Vm_167,Vm_168,Vm_169,Vm_170,Vm_171,Vm_172,Vm_173,Vm_174,Vm_175,Vm_176,Vm_177,Vm_178,Vm_179,Vm_180,Vm_181,Vm_182,Vm_183,Vm_184,Vm_185,Vm_186,Vm_187,Vm_188,Vm_189,Vm_190,Vm_191,Vm_192,Vm_193,Vm_194,Vm_195,Vm_196,Vm_197,Vm_198,Vm_199
19.2546,0.742988,11.1627,5.9817,-89.3787,-80,-22.2006,-23.9873,-25.5676,-26.9324,-28.1167,-29.1492,-30.0534,-30.8489,-31.5518,-32.1754,-32.7311,-33.2281,-33.6743,-34.0763,-34.4397,-34.7694,-35.0694,-35.3432,-35.5939,-35.8239,-36.0356,-36.2309,-36.4115,-36.579,-36.7345,-36.8793,-37.0144,-37.1407,-37.2589,-37.3697,-37.4739,-37.5719,-37.6643,-37.7515,-37.8339,-37.9118,-37.9857,-38.0557,-38.1223,-38.1855,-38.2456,-38.3029,-38.3575,-38.4095,-38.4592,-38.5066,-38.5519,-38.5952,-38.6367,-38.6763,-38.7143,-38.7506,-38.7854,-38.8188,-38.8508,-38.8814,-38.9108,-38.939,-38.966,-38.9919,-39.0167,-39.0405,-39.0634,-39.0853,-39.1062,-39.1264,-39.1456,-39.1641,-39.1818,-39.1988,-39.215,-39.2305,-39.2454,-39.2596,-39.2733,-39.2863,-39.2987,-39.3106,-39.322,-39.3329,-39.3433,-39.3532,-39.3626,-39.3717,-39.3803,-39.3885,-39.3963,-39.4037,-39.4108,-39.4176,-39.424,-39.4302,-39.436,-39.4416,-39.4468,-39.4519,-39.4566,-39.4612,-39.4654,-39.4692,-39.4727,-39.476,-39.4791,-39.482,-39.4848,-39.4874,-39.4899,-39.4922,-39.4944,-39.4964,-39.4984,-39.5002,-39.5019,-39.5035,-39.505,-39.5064,-39.5078,-39.509,-39.5102,-39.5113,-39.5123,-39.5133,-39.5141,-39.515,-39.5158,-39.5165,-39.5172,-39.5178,-39.5184,-39.519,-39.5195,-39.52,-39.5204,-39.5208,-39.5212,-39.5216,-39.5219,-39.5222,-39.5225,-39.5228,-39.523,-39.5232,-39.5235,-39.5237,-39.5238,-39.524,-39.5242,-39.5243,-39.5244,-39.5246,-39.5247,-39.5248,-39.5249,-39.525,-39.525,-39.5251,-39.5252,-39.5253,-39.5253,-39.5254,-39.5254,-39.5255,-39.5255,-39.5256,-39.5256,-39.5256,-39.5256,-39.5257,-39.5257,-39.5257,-39.5257,-39.5258,-39.5258,-39.5258,-39.5258,-39.5258,-39.5258,-39.5258,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259,-39.5259
14.7433,0.958944,6.77867,1.84913,74.8066,40,-21.8419,-23.4524,-24.7045,-25.7189,-26.5409,-27.207,-27.7468,-28.1842,-28.5387,-28.826,-29.0588,-29.2475,-29.4004,-29.5244,-29.6248,-29.7062,-29.7722,-29.8256,-29.869,-29.9041,-29.9326,-29.9556,-29.9743,-29.9895,-30.0018,-30.0117,-30.0198,-30.0263,-30.0316,-30.0359,-30.0394,-30.0422,-30.0445,-30.0464,-30.0479,-30.0491,-30.0501,-30.0509,-30.0515,-30.0521,-30.0525,-30.0528,-30.0531,-30.0533,-30.0535,-30.0537,-30.0538,-30.0539,-30.054,-30.054,-30.0541,-30.0541,-30.0542,-30.0542,-30.0542,-30.0542,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543,-30.0543
27.854,0.743857,13.2432,7.56739,27.6883,-80,-24.7291,-29.1138,-33.3857,-37.4884,-41.388,-45.0166,-48.2935,-51.1559,-53.5797,-55.5802,-57.1992,-58.4906,-59.5101,-60.3088,-60.9311,-61.414,-61.7877,-62.0762,-62.2985,-62.4697,-62.6013,-62.7025,-62.7802,-62.8399,-62.8857,-62.9208,-62.9478,-62.9684,-62.9843,-62.9965,-63.0058,-63.013,-63.0184,-63.0227,-63.0259,-63.0284,-63.0303,-63.0317,-63.0328,-63.0337,-63.0343,-63.0348,-63.0352,-63.0355,-63.0357,-63.0359,-63.0361,-63.0362,-63.0362,-63.0363,-63.0363,-63.0364,-63.0364,-63.0364,-63.0364,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365,-63.0365
21.0735,0.914701,7.3276,5.75373,-15.9052,-80,-24.4041,-28.4043,-32.3522,-36.2309,-40.0795,-43.8978,-47.6378,-51.2049,-54.4804,-57.3615,-59.794,-61.7792,-63.3578,-64.5896,-65.5379,-66.2608,-66.8083,-67.2207,-67.5304,-67.7623,-67.9356,-68.0649,-68.1614,-68.2332,-68.2867,-68.3265,-68.3561,-68.3782,-68.3946,-68.4068,-68.4158,-68.4226,-68.4276,-68.4313,-68.4341,-68.4361,-68.4376,-68.4388,-68.4396,-68.4403,-68.4407,-68.4411,-68.4413,-68.4415,-68.4417,-68.4418,-68.4419,-68.4419,-68.442,-68.442,-68.442,-68.442,-68.442,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421,-68.4421
29.6232,0.736432,8.63942,6.49449,-28.2878,-80,-23.5487,-26.7029,-29.823,-32.8468,-35.8022,-38.7027,-41.5456,-44.3111,-46.9641,-49.461,-51.7579,-53.8214,-55.6336,-57.1938,-58.5147,-59.6181,-60.5301,-61.2774,-61.886,-62.3791,-62.777,-63.0971,-63.354,-63.5597,-63.7244,-63.8559,-63.9608,-64.0446,-64.1113,-64.1645,-64.2069,-64.2406,-64.2675,-64.2888,-64.3058,-64.3194,-64.3301,-64.3387,-64.3455,-64.351,-64.3553,-64.3587,-64.3614,-64.3636,-64.3653,-64.3667,-64.3678,-64.3687,-64.3694,-64.3699,-64.3704,-64.3707,-64.371,-64.3712,-64.3714,-64.3715,-64.3716,-64.3717,-64.3718,-64.3718,-64.3719,-64.3719,-64.3719,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.372,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721,-64.3721
23.1258,0.880234,6.45537,3.52346,15.5325,40,-21.4955,-22.9622,-24.1147,-25.0921,-25.9214,-26.6252,-27.2227,-27.7301,-28.161,-28.527,-28.838,-29.1022,-29.3268,-29.5176,-29.6798,-29.8177,-29.935,-30.0346,-30.1194,-30.1914,-30.2527,-30.3048,-30.3491,-30.3868,-30.4188,-30.4461,-30.4692,-30.4889,-30.5057,-30.5199,-30.532,-30.5424,-30.5511,-30.5586,-30.5649,-30.5703,-30.5749,-30.5788,-30.5821,-30.5849,-30.5873,-30.5894,-30.5911,-30.5926,-30.5938,-30.5949,-30.5958,-30.5966,-30.5972,-30.5978,-30.5983,-30.5987,-30.599,-30.5993,-30.5996,-30.5998,-30.5999,-30.6001,-30.6002,-30.6003,-30.6004,-30.6005,-30.6006,-30.6006,-30.6007,-30.6007,-30.6008,-30.6008,-30.6008,-30.6008,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.6009,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601,-30.601
13.8794,0.700679,13.8544,1.75429,63.8814,40,-21.9268,-23.5319,-24.7997,-25.8201,-26.6415,-27.3027,-27.835,-28.2634,-28.6083,-28.886,-29.1095,-29.2894,-29.4343,-29.5509,-29.6448,-29.7203,-29.7812,-29.8301,-29.8696,-29.9013,-29.9269,-29.9474,-29.964,-29.9773,-29.9881,-29.9967,-30.0037,-30.0093,-30.0138,-30.0174,-30.0203,-30.0227,-30.0246,-30.0261,-30.0273,-30.0283,-30.0291,-30.0298,-30.0303,-30.0307,-30.031,-30.0313,-30.0315,-30.0317,-30.0318,-30.0319,-30.032,-30.0321,-30.0322,-30.0322,-30.0322,-30.0323,-30.0323,-30.0323,-30.0323,-30.0323,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324,-30.0324
31.3916,0.720847,14.9857,1.99748,82.1643,40,-21.2881,-22.5203,-23.5326,-24.4087,-25.167,-25.8235,-26.3917,-26.8836,-27.3095,-27.6781,-27.9972,-28.2734,-28.5126,-28.7196,-28.8989,-29.054,-29.1884,-29.3047,-29.4054,-29.4925,-29.568,-29.6333,-29.6899,-29.7389,-29.7813,-29.818,-29.8498,-29.8773,-29.9011,-29.9217,-29.9396,-29.955,-29.9684,-29.98,-29.99,-29.9987,-30.0062,-30.0127,-30.0184,-30.0232,-30.0275,-30.0311,-30.0343,-30.037,-30.0394,-30.0414,-30.0432,-30.0448,-30.0461,-30.0473,-30.0483,-30.0491,-30.0499,-30.0505,-30.0511,-30.0516,-30.052,-30.0524,-30.0527,-30.0529,-30.0532,-30.0534,-30.0536,-30.0537,-30.0538,-30.054,-30.0541,-30.0541,-30.0542,-30.0543,-30.0543,-30.0544,-30.0544,-30.0545,-30.0545,-30.0545,-30.0545,-30.0546,-30.0546,-30.0546,-30.0546,-30.0546,-30.0546,-30.0546,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547,-30.0547
31.8073,0.917631,11.8129,7.97618,-32.3152,-80,-25.7144,-31.0426,-36.2255,-41.1133,-45.5792,-49.4908,-52.7744,-55.4374,-57.5441,-59.183,-60.4436,-61.406,-62.1369,-62.69,-63.1075,-63.422,-63.6587,-63.8365,-63.9701,-64.0704,-64.1457,-64.2022,-64.2446,-64.2763,-64.3001,-64.318,-64.3314,-64.3414,-64.349,-64.3546,-64.3588,-64.362,-64.3644,-64.3662,-64.3675,-64.3685,-64.3693,-64.3698,-64.3702,-64.3706,-64.3708,-64.371,-64.3711,-64.3712,-64.3713,-64.3713,-64.3714,-64.3714,-64.3714,-64.3714,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715,-64.3715
15.3019,0.622446,6.45069,3.75132,79.5945,40,-21.8556,-23.4991,-24.7825,-25.8305,-26.6866,-27.3863,-27.9582,-28.4258,-28.8082,-29.1211,-29.377,-29.5864,-29.7578,-29.898,-30.0128,-30.1068,-30.1837,-30.2466,-30.2982,-30.3404,-30.3749,-30.4032,-30.4263,-30.4453,-30.4608,-30.4735,-30.4839,-30.4924,-30.4994,-30.5051,-30.5098,-30.5136,-30.5168,-30.5193,-30.5214,-30.5231,-30.5245,-30.5257,-30.5266,-30.5274,-30.528,-30.5286,-30.529,-30.5293,-30.5296,-30.5299,-30.53,-30.5302,-30.5303,-30.5304,-30.5305,-30.5306,-30.5306,-30.5307,-30.5307,-30.5308,-30.5308,-30.5308,-30.5308,-30.5308,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309,-30.5309
